transaction_id,product_id,customer_id,transaction_date,online_order,product_size
760,8,1068,2017-06-22,1,small
761,4,2428,2017-12-20,,medium
762,6,2055,2017-06-27,0,medium
763,44,1084,2017-12-10,0,medium
764,69,3435,2017-06-28,1,medium
765,75,57,2017-05-13,0,large
766,93,418,2017-07-26,0,medium
767,31,2554,2017-04-06,1,medium
768,81,2810,2017-10-15,0,small
769,69,285,2017-01-09,1,medium
770,4,2414,2017-09-10,,medium
771,95,1286,2017-03-13,0,medium
772,58,1694,2017-05-10,1,medium
773,39,2265,2017-09-26,0,large
774,12,3402,2017-10-06,0,medium
775,31,94,2017-09-04,1,medium
776,64,2701,2017-04-16,0,large
777,35,3335,2017-02-04,1,medium
778,90,1580,2017-11-05,0,medium
779,2,2832,2017-06-15,1,medium
780,94,1608,2017-10-01,0,large
781,0,897,2017-05-10,1,
782,69,3220,2017-02-12,0,medium
783,0,2453,2017-08-07,0,large
784,81,2755,2017-11-05,1,small
785,34,3094,2017-02-03,1,large
786,0,666,2017-04-14,1,medium
787,67,2981,2017-05-25,0,large
788,89,1739,2017-08-28,0,large
789,69,1877,2017-07-03,1,large
790,18,2346,2017-03-29,0,medium
791,64,1147,2017-07-18,0,small
792,80,3061,2017-09-15,1,medium
793,3,283,2017-04-27,1,large
794,71,1030,2017-11-20,1,large
795,5,2035,2017-06-05,1,medium
796,71,1411,2017-10-15,0,large
797,30,269,2017-02-08,0,medium
798,3,729,2017-11-06,1,large
799,3,2508,2017-11-04,1,large
800,87,1200,2017-08-03,0,medium
801,21,1432,2017-10-09,0,medium
802,36,772,2017-12-28,0,medium
803,67,398,2017-04-12,0,medium
804,12,475,2017-03-21,0,medium
805,34,1753,2017-01-22,0,medium
806,82,3028,2017-06-21,1,medium
807,12,3284,2017-02-17,1,medium
808,99,2158,2017-11-10,0,medium
809,41,357,2017-07-27,0,medium
810,47,1016,2017-08-16,1,small
811,19,700,2017-07-10,1,large
812,42,2153,2017-07-13,0,small
813,76,673,2017-01-26,0,medium
814,0,928,2017-07-24,0,medium
815,22,3421,2017-10-19,1,medium
816,95,892,2017-09-08,1,large
817,18,2672,2017-05-07,0,medium
818,98,2989,2017-03-22,0,medium
819,38,2306,2017-05-12,1,large
820,32,3467,2017-10-08,0,medium
821,2,3091,2017-01-24,1,medium
822,45,995,2017-02-11,1,medium
823,51,56,2017-05-07,0,medium
824,75,3256,2017-06-20,0,large
825,30,513,2017-01-03,1,medium
826,2,1307,2017-09-20,0,small
827,27,532,2017-08-03,1,medium
828,36,1331,2017-04-10,0,medium
829,1,1060,2017-02-04,0,medium
830,82,2509,2017-11-08,1,medium
831,23,2524,2017-01-25,1,small
832,16,98,2017-07-30,0,small
833,44,3175,2017-03-14,1,medium
834,88,1893,2017-10-23,0,medium
835,18,1477,2017-11-17,0,medium
836,46,40,2017-12-16,0,medium
837,76,1791,2017-03-11,0,medium
838,85,2288,2017-10-20,0,medium
839,54,1779,2017-01-03,0,medium
840,30,3263,2017-12-07,1,medium
841,45,955,2017-01-16,1,medium
842,0,294,2017-09-06,1,medium
843,21,2783,2017-02-11,1,large
844,40,3412,2017-07-09,,medium
845,81,1003,2017-04-14,1,medium
846,95,1051,2017-03-26,0,medium
847,54,183,2017-02-28,0,medium
848,38,959,2017-08-28,1,medium
849,57,27,2017-07-18,1,large
850,93,2207,2017-02-08,0,medium
851,0,3086,2017-12-12,1,medium
852,4,637,2017-09-28,0,medium
853,56,1190,2017-08-21,0,medium
854,32,2177,2017-03-25,0,medium
855,2,1671,2017-06-15,0,medium
856,0,2247,2017-02-12,0,medium
857,32,2344,2017-09-10,1,medium
858,81,2440,2017-03-08,1,small
859,40,967,2017-03-13,1,medium
860,78,467,2017-02-22,0,large
861,16,2628,2017-07-10,1,small
862,92,71,2017-08-21,0,small
863,100,2412,2017-03-07,1,medium
864,95,565,2017-01-03,0,large
865,56,1211,2017-01-23,0,medium
866,87,79,2017-11-13,0,medium
867,45,1731,2017-04-14,0,medium
868,88,2685,2017-06-15,0,medium
869,98,3187,2017-07-23,0,medium
870,19,3078,2017-01-19,1,large
871,38,3488,2017-10-22,0,medium
872,68,1970,2017-07-24,0,medium
873,78,3180,2017-05-17,1,large
874,73,2054,2017-07-25,1,medium
875,86,178,2017-10-21,1,medium
876,40,2341,2017-07-02,1,medium
877,7,1082,2017-11-13,1,medium
878,1,1980,2017-06-06,1,large
879,3,2101,2017-11-09,1,large
880,45,1512,2017-03-18,1,medium
881,43,1770,2017-11-20,0,medium
882,66,1537,2017-05-11,1,small
883,38,247,2017-09-09,0,large
884,51,257,2017-09-13,0,medium
885,36,482,2017-02-23,1,medium
886,8,1298,2017-02-24,1,small
887,41,2448,2017-10-14,0,medium
888,55,461,2017-12-10,1,large
889,87,3326,2017-08-14,0,medium
890,100,2140,2017-02-01,1,small
891,40,943,2017-09-09,1,medium
892,0,2384,2017-07-23,1,medium
893,66,1978,2017-12-17,0,small
894,6,2997,2017-06-29,1,medium
895,39,2025,2017-02-16,0,large
896,53,43,2017-01-04,0,medium
897,46,1935,2017-10-02,1,medium
898,0,1710,2017-04-03,1,medium
899,96,1513,2017-07-30,1,small
900,77,2567,2017-08-09,1,large
901,59,3433,2017-02-09,0,large
902,0,6,2017-05-21,0,medium
903,81,2688,2017-05-10,1,small
904,67,3195,2017-04-02,0,medium
905,2,405,2017-10-12,0,small
906,60,1060,2017-06-26,1,small
907,5,2684,2017-10-16,1,medium
908,93,1853,2017-07-17,0,medium
909,27,399,2017-04-20,0,medium
910,84,3285,2017-12-11,1,medium
911,36,2473,2017-05-11,1,medium
912,89,3044,2017-02-19,1,large
913,93,367,2017-03-26,1,medium
914,85,2537,2017-10-29,1,medium
915,39,2756,2017-03-16,,large
916,76,1368,2017-02-27,1,medium
917,53,224,2017-11-15,1,medium
918,35,2281,2017-04-30,,medium
919,86,1405,2017-03-18,0,large
920,78,2309,2017-01-26,1,large
921,53,2734,2017-10-19,1,medium
922,9,1527,2017-03-04,0,medium
923,69,1181,2017-06-04,1,medium
924,2,295,2017-09-19,1,medium
925,86,1186,2017-09-14,1,medium
926,23,949,2017-04-17,1,small
927,63,2378,2017-09-29,1,medium
928,80,1363,2017-10-04,1,medium
929,24,2599,2017-11-07,1,large
930,0,907,2017-12-04,0,small
931,4,1857,2017-07-27,0,medium
932,50,2494,2017-08-04,1,medium
933,79,508,2017-01-17,1,medium
934,78,2475,2017-07-10,1,large
935,78,69,2017-06-05,0,large
936,2,2545,2017-03-09,0,medium
937,35,1714,2017-07-19,0,medium
938,56,1478,2017-12-11,1,small
939,67,534,2017-01-19,1,medium
940,97,3197,2017-04-13,1,medium
941,52,1072,2017-04-12,0,large
942,11,2505,2017-12-18,1,small
943,48,2954,2017-04-08,0,medium
944,42,1278,2017-07-31,1,small
945,83,3047,2017-04-13,0,large
946,78,2097,2017-04-15,0,large
947,38,729,2017-09-12,1,medium
948,97,1601,2017-04-09,0,large
949,50,1724,2017-08-23,0,medium
950,21,175,2017-10-16,0,large
951,88,451,2017-04-17,0,small
952,0,2972,2017-01-15,0,medium
953,49,2481,2017-06-23,1,medium
954,39,273,2017-07-09,1,large
955,76,1650,2017-03-03,0,small
956,40,152,2017-05-18,1,medium
957,12,2118,2017-08-14,0,large
958,15,233,2017-12-13,1,medium
959,9,2758,2017-02-15,0,medium
960,65,802,2017-03-18,0,medium
961,40,2924,2017-10-27,1,medium
962,21,3182,2017-05-25,0,large
963,52,43,2017-10-30,1,medium
964,55,2142,2017-02-14,1,large
965,50,82,2017-10-13,0,medium
966,41,636,2017-11-30,1,medium
967,45,1000,2017-06-26,1,medium
968,36,1138,2017-08-28,1,medium
969,97,2979,2017-03-20,0,large
970,17,815,2017-07-11,0,medium
971,23,3273,2017-10-26,0,small
972,5,316,2017-12-17,1,medium
973,82,501,2017-07-01,1,medium
974,39,2860,2017-12-01,0,large
975,0,1904,2017-08-23,1,medium
976,63,1589,2017-01-10,0,medium
977,52,1946,2017-07-14,1,medium
978,0,2210,2017-11-11,0,medium
979,18,2712,2017-08-21,1,medium
980,56,3314,2017-03-22,1,medium
981,10,2195,2017-10-23,1,medium
982,3,147,2017-01-13,0,large
983,21,729,2017-12-29,0,large
984,98,2403,2017-02-11,1,medium
985,55,2336,2017-08-17,1,large
986,64,860,2017-05-28,0,small
987,37,2627,2017-11-27,1,medium
988,28,1193,2017-11-24,1,small
989,64,499,2017-01-08,1,large
990,43,1015,2017-03-31,0,medium
991,89,2957,2017-01-02,1,large
992,1,2001,2017-05-25,1,medium
993,15,662,2017-06-23,1,medium
994,53,640,2017-11-13,0,medium
995,3,1558,2017-10-05,0,large
996,60,2572,2017-03-16,1,small
997,59,689,2017-09-19,0,small
998,11,1041,2017-01-03,0,medium
999,74,2217,2017-11-18,1,medium
1000,79,2492,2017-10-15,1,large
1001,33,452,2017-12-06,1,small
1002,52,906,2017-12-14,0,large
1003,93,841,2017-05-31,1,medium
1004,0,2254,2017-05-16,0,
1005,10,2850,2017-06-10,0,medium
1006,24,495,2017-07-29,0,large
1007,53,1617,2017-12-04,0,medium
1008,80,1639,2017-04-12,0,medium
1009,5,2897,2017-08-24,0,medium
1010,84,1731,2017-05-23,1,medium
1011,88,2057,2017-06-05,1,medium
1012,55,1468,2017-07-29,0,large
1013,64,233,2017-05-29,1,large
1014,68,50,2017-04-27,1,medium
1015,35,2369,2017-12-29,1,medium
1016,41,3093,2017-05-17,0,medium
1017,17,320,2017-02-16,1,medium
1018,43,1910,2017-12-13,0,medium
1019,88,99,2017-09-04,0,medium
1020,4,1102,2017-02-28,1,medium
1021,52,482,2017-01-26,0,medium
1022,44,2401,2017-12-08,1,medium
1023,23,1395,2017-10-04,1,medium
1024,25,437,2017-07-12,1,medium
1025,45,2826,2017-10-25,0,medium
1026,48,1184,2017-02-22,1,medium
1027,93,2032,2017-06-23,0,medium
1028,80,2349,2017-07-25,0,large
1029,17,135,2017-01-09,0,medium
1030,49,2438,2017-12-03,0,medium
1031,12,160,2017-09-28,0,medium
1032,11,818,2017-10-25,1,medium
1033,49,934,2017-12-30,0,medium
1034,16,470,2017-03-17,0,small
1035,0,667,2017-01-07,0,medium
1036,7,419,2017-09-15,0,medium
1037,81,2100,2017-12-12,0,small
1038,88,2426,2017-08-31,1,medium
1039,8,34,2017-07-01,1,small
1040,38,2384,2017-05-08,1,large
1041,30,1607,2017-12-29,0,medium
1042,17,2813,2017-06-09,0,medium
1043,9,2839,2017-10-20,0,medium
1044,54,1839,2017-04-01,1,medium
1045,15,3324,2017-11-29,0,medium
1046,67,917,2017-06-05,0,medium
1047,39,1073,2017-04-25,0,large
1048,19,2759,2017-08-16,1,large
1049,97,1107,2017-04-07,1,medium
1050,6,140,2017-01-07,0,medium
1051,62,686,2017-06-26,1,medium
1052,66,2775,2017-12-18,1,small
1053,35,1880,2017-10-24,0,medium
1054,77,1129,2017-12-04,1,large
1055,40,2498,2017-12-23,1,large
1056,81,504,2017-03-25,1,medium
1057,68,1579,2017-01-25,0,medium
1058,96,976,2017-07-06,1,small
1059,81,564,2017-08-16,0,medium
1060,34,235,2017-06-07,0,large
1061,63,1342,2017-07-14,,medium
1062,99,3020,2017-05-13,1,small
1063,58,533,2017-07-08,1,medium
1064,38,2977,2017-10-04,1,medium
1065,0,1173,2017-09-01,1,medium
1066,59,727,2017-07-27,1,large
1067,19,1071,2017-11-07,0,medium
1068,96,2215,2017-12-11,1,small
1069,35,2302,2017-08-31,1,medium
1070,10,1832,2017-07-12,1,medium
1071,12,1882,2017-08-24,0,medium
1072,36,1505,2017-11-09,,medium
1073,80,794,2017-04-05,1,medium
1074,33,931,2017-04-05,0,small
1075,11,2174,2017-09-04,0,small
1076,91,2650,2017-03-04,0,medium
1077,74,2359,2017-06-10,0,medium
1078,80,2848,2017-05-11,0,medium
1079,0,1470,2017-04-28,1,large
1080,84,2134,2017-09-19,0,medium
1081,41,2911,2017-03-22,0,medium
1082,72,718,2017-09-12,0,medium
1083,4,3252,2017-04-11,1,medium
1084,96,2815,2017-01-08,0,small
1085,43,1681,2017-12-12,0,medium
1086,9,2711,2017-10-11,1,medium
1087,7,806,2017-10-21,1,medium
1088,68,2678,2017-07-21,1,medium
1089,3,1639,2017-06-30,0,large
1090,44,2513,2017-08-26,1,medium
1091,14,2369,2017-02-10,0,small
1092,92,3395,2017-12-21,0,small
1093,71,1033,2017-01-28,0,large
1094,31,3247,2017-08-08,0,medium
1095,27,2629,2017-04-10,1,medium
1096,34,3463,2017-01-30,1,large
1097,27,3034,2017-08-01,0,medium
1098,50,3267,2017-07-27,0,medium
1099,85,355,2017-03-15,0,medium
1100,19,3115,2017-03-20,1,large
1101,17,1382,2017-05-01,0,large
1102,83,3257,2017-04-24,1,large
1103,1,354,2017-10-24,1,medium
1104,82,3314,2017-05-23,0,medium
1105,0,469,2017-02-05,1,large
1106,53,645,2017-06-20,1,medium
1107,15,34,2017-08-22,0,medium
1108,58,3149,2017-07-28,0,medium
1109,21,565,2017-02-22,0,large
1110,80,1573,2017-05-11,1,medium
1111,45,1421,2017-07-16,1,medium
1112,74,1726,2017-09-04,0,medium
1113,85,990,2017-12-19,1,medium
1114,60,2796,2017-02-25,0,small
1115,23,2759,2017-03-27,0,small
1116,89,1508,2017-08-28,0,large
1117,14,1634,2017-12-01,0,small
1118,7,2901,2017-05-15,0,medium
1119,5,1275,2017-04-11,0,medium
1120,37,983,2017-05-23,0,medium
1121,27,1729,2017-03-04,1,medium
1122,0,1147,2017-06-11,0,medium
1123,25,166,2017-02-01,0,medium
1124,36,1930,2017-08-09,1,medium
1125,41,1273,2017-04-07,1,medium
1126,0,2597,2017-12-25,0,medium
1127,26,3365,2017-08-15,1,medium
1128,44,586,2017-02-21,0,medium
1129,0,1611,2017-09-27,1,medium
1130,0,230,2017-10-23,0,medium
1131,0,2163,2017-03-09,0,
1132,15,3384,2017-04-27,0,medium
1133,77,1658,2017-01-14,1,large
1134,59,3135,2017-02-27,1,large
1135,10,3268,2017-08-20,0,medium
1136,66,1456,2017-12-22,0,small
1137,12,2786,2017-04-11,1,medium
1138,88,1932,2017-08-18,1,medium
1139,61,1269,2017-04-18,0,small
1140,48,369,2017-08-28,1,medium
1141,45,2735,2017-08-04,1,medium
1142,100,685,2017-09-19,0,medium
1143,0,2912,2017-05-02,0,large
1144,4,1288,2017-09-21,1,medium
1145,25,3146,2017-10-18,1,medium
1146,37,2508,2017-08-04,1,medium
1147,34,2092,2017-03-28,1,medium
1148,1,1671,2017-11-14,0,medium
1149,27,3211,2017-07-12,1,medium
1150,69,3084,2017-03-06,0,medium
1151,76,3454,2017-08-31,1,medium
1152,40,2772,2017-10-18,1,medium
1153,79,1114,2017-01-03,0,medium
1154,40,970,2017-11-27,1,large
1155,16,127,2017-01-03,1,small
1156,97,631,2017-04-25,1,large
1157,64,2434,2017-02-17,0,large
1158,24,3001,2017-05-14,0,large
1159,0,1237,2017-11-11,1,medium
1160,73,1722,2017-12-15,,medium
1161,42,2883,2017-04-02,1,small
1162,57,2385,2017-07-24,1,large
1163,85,2667,2017-08-29,1,medium
1164,54,1676,2017-08-09,1,medium
1165,88,3045,2017-10-01,1,medium
1166,9,3410,2017-05-03,1,medium
1167,71,2356,2017-06-03,1,large
1168,38,1493,2017-05-23,1,large
1169,16,1446,2017-02-22,0,small
1170,91,1406,2017-07-16,1,medium
1171,86,3360,2017-03-12,1,medium
1172,0,2099,2017-03-25,0,medium
1173,8,2646,2017-02-16,0,small
1174,92,165,2017-09-24,1,small
1175,83,641,2017-01-05,0,large
1176,92,1179,2017-07-26,1,large
1177,15,1127,2017-08-16,0,medium
1178,72,2591,2017-01-28,1,medium
1179,54,1860,2017-05-09,1,medium
1180,2,145,2017-11-24,0,medium
1181,49,1013,2017-09-26,0,large
1182,38,2576,2017-05-24,1,medium
1183,43,3339,2017-04-23,0,medium
1184,35,629,2017-10-23,0,medium
1185,78,1517,2017-05-23,1,large
1186,96,198,2017-07-25,0,small
1187,68,1951,2017-04-06,0,medium
1188,44,2327,2017-05-19,1,medium
1189,5,1411,2017-08-22,0,medium
1190,0,1405,2017-11-05,0,medium
1191,4,3354,2017-03-19,1,medium
1192,55,3157,2017-10-31,0,large
1193,71,79,2017-11-17,,large
1194,28,1944,2017-07-22,0,small
1195,40,2874,2017-09-21,1,medium
1196,78,3439,2017-08-27,0,large
1197,0,2234,2017-04-04,0,
1198,84,690,2017-08-08,0,medium
1199,10,2583,2017-09-29,1,medium
1200,0,86,2017-06-21,1,medium
1201,84,3241,2017-05-25,,medium
1202,70,72,2017-08-10,0,medium
1203,1,1762,2017-05-23,0,medium
1204,94,3397,2017-05-28,0,large
1205,44,2386,2017-11-22,0,medium
1206,49,177,2017-07-07,0,large
1207,47,732,2017-06-22,1,small
1208,34,3052,2017-11-06,1,large
1209,95,1731,2017-11-17,0,medium
1210,9,3048,2017-04-20,0,medium
1211,77,2719,2017-12-20,0,large
1212,23,3250,2017-06-10,1,medium
1213,90,343,2017-05-27,0,medium
1214,0,215,2017-10-09,0,medium
1215,6,2372,2017-08-24,1,medium
1216,61,3465,2017-07-29,1,small
1217,16,1234,2017-07-29,1,small
1218,15,1669,2017-11-01,0,medium
1219,87,1897,2017-02-14,1,medium
1220,96,2016,2017-05-02,0,small
1221,56,2606,2017-09-18,1,small
1222,93,1519,2017-10-09,0,medium
1223,58,1194,2017-08-06,0,medium
1224,30,1482,2017-05-07,0,medium
1225,79,3294,2017-10-29,1,medium
1226,6,1165,2017-02-25,0,medium
1227,71,2152,2017-07-05,0,large
1228,53,2142,2017-07-12,0,medium
1229,75,690,2017-01-25,1,large
1230,96,2191,2017-02-08,0,small
1231,10,1398,2017-08-14,1,medium
1232,95,385,2017-05-04,1,medium
1233,6,2465,2017-04-26,0,medium
1234,3,2046,2017-05-08,0,large
1235,18,2478,2017-04-04,1,medium
1236,12,365,2017-02-10,0,large
1237,35,259,2017-12-03,1,medium
1238,0,1640,2017-02-27,1,medium
1239,73,2383,2017-02-18,0,medium
1240,6,346,2017-04-26,1,medium
1241,40,2538,2017-10-25,1,large
1242,54,457,2017-04-03,1,medium
1243,69,2407,2017-08-04,1,large
1244,50,3498,2017-02-21,1,small
1245,28,1120,2017-10-28,0,small
1246,53,1047,2017-01-16,0,medium
1247,81,1812,2017-04-14,0,small
1248,74,503,2017-07-14,1,medium
1249,1,713,2017-03-16,0,medium
1250,90,142,2017-04-16,0,medium
1251,80,803,2017-06-17,1,large
1252,13,695,2017-03-04,1,medium
1253,58,2220,2017-03-30,0,medium
1254,10,1830,2017-04-04,0,medium
1255,80,529,2017-01-15,0,medium
1256,52,1428,2017-12-06,0,large
1257,56,2498,2017-06-13,1,small
1258,21,2222,2017-11-01,0,large
1259,16,386,2017-07-18,1,small
1260,96,2288,2017-12-01,1,large
1261,17,210,2017-06-10,0,medium
1262,0,2679,2017-10-06,0,medium
1263,37,1029,2017-03-08,1,medium
1264,99,3095,2017-11-24,0,small
1265,49,375,2017-09-30,0,medium
1266,38,1572,2017-10-09,1,large
1267,18,911,2017-11-04,0,medium
1268,60,2548,2017-08-04,1,small
1269,80,2103,2017-06-07,1,medium
1270,1,3233,2017-10-11,1,medium
1271,52,2472,2017-10-06,0,large
1272,0,1759,2017-06-17,0,medium
1273,90,1315,2017-05-07,0,medium
1274,93,539,2017-07-22,0,medium
1275,97,27,2017-04-08,0,large
1276,14,1978,2017-01-20,0,small
1277,2,3455,2017-06-27,1,medium
1278,81,2048,2017-10-21,1,medium
1279,18,469,2017-02-22,0,medium
1280,3,3102,2017-03-28,0,large
1281,0,2500,2017-02-19,1,medium
1282,97,3491,2017-02-02,0,large
1283,0,397,2017-08-09,0,
1284,38,2317,2017-07-29,1,medium
1285,57,2290,2017-02-26,1,large
1286,11,2856,2017-12-24,1,medium
1287,35,1918,2017-10-13,1,medium
1288,50,1419,2017-02-28,0,small
1289,95,1368,2017-06-05,0,large
1290,38,367,2017-10-08,1,medium
1291,46,463,2017-08-21,1,medium
1292,14,3187,2017-10-28,1,small
1293,67,1931,2017-01-01,1,medium
1294,12,2311,2017-04-09,0,medium
1295,93,158,2017-06-08,1,medium
1296,0,3375,2017-10-24,1,medium
1297,43,3255,2017-09-15,1,medium
1298,93,743,2017-06-02,0,medium
1299,70,668,2017-01-29,1,medium
1300,75,604,2017-05-21,0,large
1301,85,1893,2017-11-12,1,medium
1302,25,2008,2017-05-25,1,medium
1303,54,3326,2017-02-14,0,medium
1304,67,2294,2017-09-29,0,medium
1305,9,2161,2017-08-28,0,medium
1306,46,1356,2017-11-20,0,medium
1307,62,1843,2017-04-23,1,medium
1308,0,1908,2017-08-16,0,medium
1309,76,2435,2017-08-29,0,medium
1310,59,495,2017-06-26,1,large
1311,3,1625,2017-03-08,1,large
1312,75,2774,2017-02-26,1,large
1313,64,1473,2017-09-03,1,large
1314,5,3469,2017-06-04,0,medium
1315,43,1170,2017-10-05,0,medium
1316,64,2540,2017-08-04,0,large
1317,16,2142,2017-01-09,1,small
1318,12,3478,2017-06-08,1,medium
1319,97,414,2017-03-01,1,medium
1320,95,372,2017-10-27,0,large
1321,21,364,2017-10-17,0,large
1322,3,3214,2017-10-23,0,large
1323,7,2380,2017-02-24,1,medium
1324,91,643,2017-06-16,0,medium
1325,52,1298,2017-01-11,1,medium
1326,91,756,2017-03-28,0,medium
1327,99,773,2017-03-20,0,medium
1328,52,1641,2017-04-27,1,medium
1329,73,54,2017-10-07,1,medium
1330,90,2261,2017-04-25,1,medium
1331,31,2881,2017-02-13,0,medium
1332,94,2678,2017-03-20,0,large
1333,83,1841,2017-11-24,1,large
1334,0,1304,2017-01-18,1,medium
1335,18,1969,2017-09-30,0,medium
1336,43,1016,2017-10-07,0,medium
1337,53,635,2017-09-21,1,medium
1338,98,677,2017-10-20,0,medium
1339,89,482,2017-05-23,1,large
1340,90,442,2017-02-18,0,medium
1341,39,1533,2017-09-17,0,large
1342,88,226,2017-04-03,1,medium
1343,62,3353,2017-04-22,1,medium
1344,81,3216,2017-06-19,1,small
1345,76,3254,2017-11-29,0,medium
1346,7,82,2017-02-20,1,small
1347,71,3373,2017-10-01,1,large
1348,40,918,2017-05-10,1,large
1349,38,406,2017-02-17,0,large
1350,86,2223,2017-01-12,0,medium
1351,1,1196,2017-06-28,1,medium
1352,66,999,2017-08-15,0,medium
1353,43,1576,2017-04-20,1,medium
1354,46,1872,2017-07-30,1,medium
1355,92,1864,2017-02-28,,small
1356,4,3251,2017-03-27,1,medium
1357,35,853,2017-05-23,0,medium
1358,6,636,2017-10-13,0,medium
1359,35,935,2017-03-27,1,medium
1360,3,3289,2017-08-17,0,large
1361,88,613,2017-10-18,0,small
1362,32,1395,2017-01-27,,medium
1363,38,2347,2017-05-15,1,large
1364,36,1771,2017-08-08,1,medium
1365,73,1698,2017-09-21,1,medium
1366,65,1793,2017-02-20,1,medium
1367,13,1403,2017-07-19,1,medium
1368,5,520,2017-12-06,0,medium
1369,60,2618,2017-12-17,1,small
1370,52,347,2017-01-18,1,medium
1371,100,3352,2017-11-23,1,medium
1372,17,3254,2017-04-19,,medium
1373,72,566,2017-01-04,0,medium
1374,33,616,2017-09-29,1,small
1375,63,2812,2017-10-04,1,medium
1376,23,2924,2017-07-16,0,small
1377,9,1499,2017-07-06,1,medium
1378,58,137,2017-03-25,1,medium
1379,13,3128,2017-03-09,1,medium
1380,76,957,2017-06-02,0,medium
1381,61,114,2017-10-21,0,medium
1382,96,1393,2017-12-29,,small
1383,2,2755,2017-10-25,1,medium
1384,57,1389,2017-02-21,1,large
1385,73,1130,2017-05-29,0,medium
1386,76,564,2017-01-05,1,small
1387,80,1814,2017-06-27,0,medium
1388,57,2992,2017-11-10,1,large
1389,94,486,2017-02-15,1,large
1390,49,3474,2017-08-15,1,medium
1391,28,3084,2017-02-03,0,small
1392,70,1541,2017-10-21,0,medium
1393,65,2939,2017-03-12,0,medium
1394,14,145,2017-05-15,1,small
1395,42,681,2017-01-17,1,small
1396,31,3252,2017-02-26,1,medium
1397,86,2603,2017-04-20,1,large
1398,15,2985,2017-07-28,1,medium
1399,40,3109,2017-07-14,0,medium
1400,19,3244,2017-12-09,0,large
1401,99,2965,2017-09-20,0,small
1402,91,3220,2017-10-11,1,medium
1403,0,2891,2017-01-01,1,medium
1404,62,17,2017-03-14,0,medium
1405,3,16,2017-08-17,0,large
1406,50,2459,2017-05-13,1,medium
1407,7,1404,2017-11-01,1,medium
1408,85,1001,2017-02-07,1,medium
1409,48,2205,2017-05-04,1,medium
1410,93,2969,2017-07-15,0,medium
1411,79,1183,2017-07-30,0,medium
1412,57,3240,2017-09-05,1,large
1413,79,2446,2017-10-20,0,medium
1414,32,993,2017-09-12,1,medium
1415,46,1528,2017-04-25,1,medium
1416,57,2088,2017-05-26,1,large
1417,8,1311,2017-02-16,1,small
1418,22,36,2017-04-08,0,medium
1419,83,421,2017-02-23,0,large
1420,0,988,2017-09-09,0,medium
1421,9,2651,2017-03-29,1,medium
1422,3,2469,2017-04-15,1,large
1423,78,2982,2017-09-02,0,large
1424,7,770,2017-08-02,1,small
1425,79,1813,2017-12-12,0,medium
1426,92,1252,2017-07-09,0,small
1427,82,1642,2017-10-07,0,medium
1428,53,1082,2017-07-08,1,medium
1429,93,2667,2017-09-09,0,medium
1430,41,470,2017-01-24,0,medium
1431,34,997,2017-02-15,0,large
1432,35,2036,2017-09-20,0,medium
1433,65,3315,2017-07-19,0,medium
